code,date,src,bid_peak,eligible_count,base_peak,have_days,base_all_hogaplay,base_min_eligible,ratio,name,market,is_etf,same_source,open,high,low,close,volume,ret_d,body_d,ret5_pre,ret20_pre,ret_rs,adv20,vol_ratio20,hi52,prior_hi20,fwd1,fwd3,fwd5,fwd10,fwd20,fwd1_o,fwd3_o,fwd5_o,fwd10_o,fwd20_o,gap_next,fwd_max_high,fwd_min_low,fwd_min_close,ma5,ma20,ma60,ma120,mfe10,mae10,support_low_held,support_close_held,resist_broken,breakout_on_d,pct_of_hi52,above_ma5,above_ma20,above_ma60,above_ma120,ma_bull_align,rs_pct,open_right,high_right,low_right,close_right,ix_ret1,ix_body,ix_ret5_pre,ix_ret20_pre,ix_above_ma20,ix_above_ma60,ix_fwd1,ix_fwd3,ix_fwd5,ix_fwd10,ix_fwd20,leader_rs,leader_user,leader_bucket,ratio_bucket,ix_mom5,ix_candle,ix_trend,d_candle,ma_state,ma_pos,hi52_pos,xs1,xs3,xs5,xs10,xs20,peak_tod,peak_tod_bucket
025980,20260818,hogaplay,277996,61817,61591,10,true,5554,4.51358152976896,아난티,KOSDAQ,false,true,4690.0,5130.0,4380.0,4500.0,21304039,0.139240506329114,-0.04051172707889126,0.13493064312736447,0.21130551816958287,-0.48863636363636365,6763201892.0,38.016817378636034,10950.0,4070.0,0.18888888888888888,0.22444444444444445,0.13111111111111118,0.18666666666666676,,0.09631147540983598,0.12909836065573765,0.04303278688524581,0.09426229508196715,,0.08444444444444454,6050.0,4750.0,5090.0,4069.0,3778.5,4243.583333333333,5771.208333333333,0.34444444444444455,0.05555555555555558,true,true,true,true,0.410958904109589,true,true,true,false,false,0.0707070707070707,866.59,872.59,827.97,834.2,-0.03521656161452602,-0.03737638329544535,-0.023722307395227404,0.1128008110559735,true,false,-0.01167585710860708,-0.03867178134739868,-0.008451210740829662,-0.015523855190601843,,false,false,비주도주,≥3.0×,지수 5일 하락,지수 음봉,지수>MA20,당일 양봉,비정배열,MA20·60 위,52주 고가 20%+ 아래,0.20056474599749596,0.26311622579184313,0.13956232185194084,0.2021905218572686,,09:23,09:00–10:00
028050,20260323,hogaplay,162223,61881,80464,9,true,1087,2.0160941539073374,삼성E&A,KOSPI,false,true,40150.0,40700.0,35100.0,35950.0,6856936,0.018413597733710985,-0.10460772104607721,0.14673046251993616,0.00983146067415741,0.27708703374777977,54039649697.5,5.387236475097568,40700.0,39800.0,-0.0598052851182197,-0.08484005563282337,-0.07510431154381081,0.26981919332406124,0.37134909596662036,-0.1105263157894737,-0.13421052631578945,-0.125,0.20131578947368411,0.2973684210526315,0.057023643949930536,47700.0,31050.0,32900.0,33760.0,33930.0,30005.833333333332,28283.333333333332,0.32684283727399155,-0.13630041724617525,false,false,true,false,0.8832923832923832,true,true,true,true,false,0.4580265095729013,5580.15,5580.15,5397.94,5405.75,-0.0649432643741783,-0.03125364013512175,-0.025964665711685986,-0.06934284578025762,false,true,0.027409702631457256,0.010120704805068659,-0.023761735189381628,0.008246774268140467,0.150458308282847,false,true,비주도주,2.0–3.0×,지수 5일 하락,지수 음봉,지수<MA20,당일 양봉,비정배열,MA20·60 위,52주 고가 5–20% 아래,-0.08721498774967695,-0.09496076043789203,-0.05134257635442918,0.26157241905592077,0.22089078768377335,14:06,14:00–15:30
028050,20260408,hogaplay,179910,69869,112378,10,true,3102,1.6009361262880635,삼성E&A,KOSPI,false,true,52500.0,53300.0,49300.0,50500.0,9394497,0.05648535564853563,-0.0380952380952381,0.3324538258575198,0.5880503144654088,0.8430656934306568,164092748450.0,2.555593875647692,53300.0,52000.0,0.015841584158415856,-0.01881188118811883,0.03762376237623766,0.001980198019801982,0.23564356435643563,0.0239520958083832,-0.010978043912175606,0.045908183632734634,0.009980039920159722,0.2455089820359282,-0.007920792079207928,54500.0,48350.0,49300.0,43920.0,36237.5,32794.166666666664,29362.083333333332,0.07920792079207928,-0.04257425742574261,false,true,true,false,0.9474671669793621,true,true,true,true,true,0.7335526315789473,5804.7,5919.6,5774.0,5872.34,0.06871248712414335,0.01165262632005105,0.07184916129738816,0.04677225287212905,true,true,-0.016063443193003124,-0.010850870351512443,0.03730199545666646,0.09290844876148174,0.2768334258574945,false,true,비주도주,1.5–2.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 양봉,정배열,MA20·60 위,52주 고가 5–20% 아래,0.03190502735141898,-0.007961010836606386,0.0003217669195711981,-0.09092825074167976,-0.041189861501058855,14:28,14:00–15:30
028050,20260617,hogaplay,159693,60786,80463,10,true,35125,1.984676186570225,삼성E&A,KOSPI,false,true,59200.0,59200.0,52400.0,52500.0,3680804,-0.07407407407407407,-0.11317567567567567,0.10993657505285404,0.06060606060606055,1.108433734939759,111224271445.0,1.7574002498114432,67300.0,58800.0,-0.053333333333333344,-0.049523809523809526,-0.1628571428571428,-0.015238095238095273,-0.18952380952380954,-0.06928838951310856,-0.06554307116104874,-0.1769662921348315,-0.03183520599250933,-0.20318352059925093,0.017142857142857126,53500.0,39550.0,41450.0,50890.0,50052.5,48615.833333333336,39134.166666666664,0.01904761904761898,-0.2466666666666667,false,false,false,false,0.7800891530460624,true,true,true,true,true,0.7787769784172662,8622.13,8872.18,8605.66,8864.24,0.01577246579423819,0.028080068382174778,0.14661057947281142,0.17937637372871884,true,true,0.022517440863514482,0.02823817947167484,-0.044360261003763335,-0.06326881943629681,-0.17822509318339752,false,true,비주도주,1.5–2.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 음봉,정배열,MA20·60 위,52주 고가 20%+ 아래,-0.07585077419684783,-0.07776198899548437,-0.11849688185337948,0.048030724198201535,-0.011298716340412018,15:19,14:00–15:30
028050,20260821,hogaplay,130809,45574,61732,10,true,38868,2.1189820514481954,삼성E&A,KOSPI,false,true,47400.0,47750.0,45000.0,45150.0,1538543,-0.060353798126951075,-0.04746835443037975,-0.07857142857142863,-0.032154340836012874,0.19920318725099606,92996431167.5,0.6771476749143824,67300.0,51400.0,-0.007751937984496138,0.06866002214839417,0.07973421926910307,,,-0.00222717149220486,0.07461024498886415,0.08574610244988867,,,-0.0055370985603543366,,,,47880.0,46910.0,46794.166666666664,45641.666666666664,,,,,,false,0.6708766716196136,false,false,false,false,true,0.7702020202020202,6759.95,6954.12,6742.44,6912.95,0.008809820534747548,0.022633303500765537,0.014619848708562921,-0.02591839524073225,true,false,-0.031244258963250116,-0.015151274058108344,-0.017947475390390433,,,false,true,비주도주,2.0–3.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 음봉,정배열,MA20 아래,52주 고가 20%+ 아래,0.023492320978753978,0.08381129620650252,0.0976816946594935,,,14:28,14:00–15:30
028260,20260626,hogaplay,23457,55632,15233,10,true,41823,1.5398805225497276,삼성물산,KOSPI,false,true,524000.0,530000.0,475500.0,494500.0,775707,-0.047206165703275516,-0.05629770992366412,0.006103763987792554,0.23779724655819767,1.056133056133056,386920592275.0,0.9691951286295996,565000.0,565000.0,-0.04752275025278063,-0.1223458038422649,-0.1233569261880687,-0.20829120323559147,-0.3134479271991911,-0.054216867469879526,-0.12851405622489964,-0.12951807228915657,-0.21385542168674698,-0.3182730923694779,0.00707785642062686,501000.0,373500.0,378500.0,494000.0,469225.0,384100.0,338537.5,0.013144590495449915,-0.2446916076845298,false,false,false,false,0.8752212389380531,true,true,true,true,true,0.8603238866396761,8813.18,8861.7,8126.84,8411.21,-0.05812682664636126,-0.045610097603816235,-0.07083299272459753,0.027600732533605843,false,true,-0.0019688011594051202,-0.01281622976955743,-0.038385678160454795,-0.11119327659159617,-0.19681591590270597,true,true,주도주(RS상위20%),1.5–2.0×,지수 5일 하락,지수 음봉,지수<MA20,당일 음봉,정배열,MA20·60 위,52주 고가 5–20% 아래,-0.04555394909337551,-0.10952957407270747,-0.08497124802761391,-0.0970979266439953,-0.11663201129648515,11:19,10:00–12:00
028260,20260826,hogaplay,16265,36044,9958,10,true,26198,1.633360112472384,삼성물산,KOSPI,false,true,372000.0,390000.0,367000.0,387500.0,381969,0.05585831062670299,0.041666666666666664,0.11671469740634,0.2704918032786885,0.22239747634069396,163680678900.0,0.7845739422874384,565000.0,400000.0,-0.030967741935483906,-0.0283870967741936,-0.03741935483870973,,,-0.040868454661558085,-0.03831417624521072,-0.047254150702426556,,,0.010322580645161228,,,,377700.0,348850.0,399516.6666666667,361654.1666666667,,,,,,false,0.6858407079646017,true,true,false,true,false,0.7407407407407407,6727.25,6887.18,6704.1,6808.21,0.009709702583816204,0.012034635252146127,0.05208331723629578,0.13024473492859823,true,false,0.015299175554220446,0.0017346703465375146,-0.036057935933233476,,,false,true,비주도주,1.5–2.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 양봉,비정배열,MA20 위·MA60 아래,52주 고가 20%+ 아래,-0.04626691748970435,-0.030121767120731113,-0.0013614189054762527,,,12:33,12:00–14:00
028670,20260618,hogaplay,314725,17666,146909,10,true,18069,2.1423125880647205,팬오션,KOSPI,false,true,5330.0,5350.0,5010.0,5130.0,2803131,-0.04469273743016755,-0.0375234521575985,0.027027027027026973,-0.1520661157024793,0.2808988764044944,15013129128.0,0.9794690620781576,6600.0,6140.0,0.00974658869395717,-0.08966861598440545,-0.0828460038986355,-0.031189083820662766,0.005847953216374213,0.01171875,-0.087890625,-0.0810546875,-0.029296875,0.0078125,-0.0019493177387914784,5250.0,4400.0,4580.0,5274.0,5356.75,5434.833333333333,5055.666666666667,0.023391812865497075,-0.14230019493177393,false,false,false,false,0.7772727272727272,false,false,false,true,false,0.484573502722323,8884.92,9106.07,8867.34,9063.84,0.022517440863514482,0.0201374913899056,0.16742637446145325,0.24646091813973703,true,true,-0.0012599516319793391,-0.09488252219809701,-0.01473326978410927,-0.15619759395576271,-0.24749333615774327,false,false,비주도주,2.0–3.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,0.011006540325936509,0.005213906213691555,-0.06811273411452623,0.12500851013509995,0.2533412893741175,14:12,14:00–15:30
028670,20260826,hogaplay,389627,47220,258763,10,true,19910,1.505729180756136,팬오션,KOSPI,false,true,6300.0,6350.0,5510.0,5610.0,8618412,-0.12068965517241381,-0.10952380952380952,-0.06655574043261236,0.10869565217391308,-0.0951612903225807,28182642030.0,1.89663981029403,6600.0,6530.0,0.0017825311942958333,0.010695187165775444,-0.017825311942959,,,-0.010563380281690127,-0.0017605633802817433,-0.029929577464788748,,,0.012477718360071277,,,,5986.0,5725.0,5280.083333333333,5360.416666666667,,,,,,false,0.85,false,false,true,true,true,0.5061728395061729,6727.25,6887.18,6704.1,6808.21,0.009709702583816204,0.012034635252146127,0.05208331723629578,0.13024473492859823,true,false,0.015299175554220446,0.0017346703465375146,-0.036057935933233476,,,false,false,비주도주,1.5–2.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 음봉,정배열,MA20 아래,52주 고가 5–20% 아래,-0.013516644359924612,0.00896051681923793,0.018232623990274477,,,14:39,14:00–15:30
030530,20260828,hogaplay,73475,43440,39381,10,true,11698,1.8657474416596835,원익홀딩스,KOSDAQ,false,true,20850.0,24700.0,17970.0,19080.0,7945528,-0.05777777777777782,-0.08489208633093526,-0.008831168831168856,0.4238805970149253,-0.38451612903225807,26732182517.5,8.050227242965194,50600.0,21650.0,-0.01572327044025157,-0.08595387840670865,,,,0.02287581699346397,-0.050108932461873645,,,,-0.037735849056603765,,,,19504.0,19731.5,20361.833333333332,25391.333333333332,,,,,,false,0.37707509881422924,false,false,false,false,false,0.12561576354679804,835.23,840.85,829.59,838.41,0.0009073001850414819,0.0038073345066627754,0.04547721774696356,0.3003039796519744,true,false,-0.004914063525005674,-0.04106582698202543,,,,false,true,비주도주,1.5–2.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,-0.010809206915245895,-0.04488805142468322,,,,15:04,14:00–15:30
032580,20260701,hogaplay,130220,21201,70991,10,true,6701,1.8343170261019002,피델릭스,KOSDAQ,false,true,5100.0,6120.0,4995.0,5700.0,3845415,0.15384615384615374,0.11764705882352941,0.005291005291005346,0.014234875444839812,3.9608355091383816,7889934518.0,2.8124319480462017,9790.0,7060.0,-0.1596491228070176,-0.019298245614035037,-0.18684210526315792,-0.05438596491228065,-0.5017543859649123,-0.08061420345489445,0.07293666026871404,-0.11036468330134352,0.03454894433781197,-0.45489443378119,-0.0859649122807018,6200.0,4460.0,4635.0,4922.0,5450.5,3685.5333333333333,2387.633333333333,0.08771929824561409,-0.21754385964912282,false,false,false,false,0.5822267620020429,true,true,true,true,false,0.9829059829059829,924.09,955.45,905.87,929.35,0.014374904494750096,0.005692086268653476,0.022038688676029095,-0.09422726431001038,false,false,-0.06739118738903538,-0.088534997578953,-0.15532361327809763,-0.1075160058105128,-0.30620326034325074,true,false,주도주(RS상위20%),1.5–2.0×,지수 5일 상승,지수 양봉,지수<MA20,당일 양봉,비정배열,MA20·60 위,52주 고가 20%+ 아래,-0.09225793541798222,0.06923675196491796,-0.03151849198506029,0.053130040898232145,-0.19555112562166155,,
032820,20260716,hogaplay,139786,35521,87751,9,true,32160,1.5929846953311073,우리기술,KOSDAQ,false,true,10400.0,10400.0,9840.0,9850.0,2343651,-0.08201304753028893,-0.052884615384615384,-0.01990049751243783,-0.3335588633288228,0.6042345276872965,37616293246.0,0.6519626908865702,30200.0,17040.0,-0.07918781725888324,0.013197969543147225,0.01725888324873104,-0.08324873096446705,0.21319796954314718,-0.0340788072417465,0.06283280085197007,0.06709265175718859,-0.03833865814696491,0.2726304579339722,-0.04670050761421318,11160.0,7450.0,7740.0,10564.0,11640.0,15851.166666666666,16653.916666666668,0.13299492385786804,-0.24365482233502533,false,false,false,false,0.326158940397351,false,false,false,false,false,0.8177570093457944,813.32,816.47,786.59,791.84,-0.04532028019242118,-0.02641026902080364,-0.0027204030226699594,-0.20889572697391423,false,false,-0.05329359466558903,-0.0514624166498282,-0.05508688623964442,-0.09102849060416252,0.09195039401899363,true,false,주도주(RS상위20%),1.5–2.0×,지수 5일 하락,지수 음봉,지수<MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,-0.025894222593294214,0.06466038619297543,0.07234576948837546,0.0077797596396954605,0.12124757552415355,,
032820,20260827,hogaplay,287298,37586,122385,10,true,24045,2.347493565387915,우리기술,KOSDAQ,false,true,12120.0,12330.0,11900.0,12240.0,2643172,-0.008103727714748765,0.009900990099009901,0.00410172272354381,0.5148514851485149,-0.040752351097178674,30919783469.5,0.9352603301813196,30200.0,12810.0,0.022058823529411686,-0.12173202614379086,,,,0.028782894736842035,-0.11595394736842102,,,,-0.006535947712418277,,,,12114.0,11307.5,11867.5,16492.166666666668,,,,,,false,0.4052980132450331,true,true,true,false,false,0.41336633663366334,828.42,839.57,824.22,837.65,0.013037115870693006,0.011141691412568527,-0.003853060447858825,0.264033922858695,true,false,0.0009073001850414819,-0.01957858294036885,-0.04292962454485749,,,false,false,비주도주,2.0–3.0×,지수 5일 하락,지수 양봉,지수>MA20,당일 음봉,비정배열,MA20·60 위,52주 고가 20%+ 아래,0.021151523344370204,-0.10215344320342201,,,,11:39,10:00–12:00
032830,20260409,hogaplay,21047,27340,12407,10,true,1203,1.6963810751994841,삼성생명,KOSPI,false,true,234500.0,236500.0,224000.0,230000.0,453988,-0.03563941299790352,-0.019189765458422176,0.05990783410138256,0.05263157894736836,0.3772455089820359,78575231800.0,1.2828159854964496,259500.0,245500.0,0.019565217391304346,0.06956521739130439,0.12173913043478257,0.11086956521739122,0.3021739130434782,0.006437768240343367,0.05579399141630903,0.10729613733905574,0.09656652360515028,0.2854077253218885,0.01304347826086949,262500.0,231000.0,234500.0,227500.0,223275.0,205633.33333333334,181114.16666666666,0.14130434782608692,0.004347826086956497,true,true,true,false,0.8863198458574181,true,true,true,true,true,0.45901639344262296,5826.45,5862.41,5757.49,5778.01,-0.016063443193003124,-0.008313810296149388,0.103927169209312,0.03488290870012989,true,true,0.013994437531260617,0.032838295537737094,0.07754226801268937,0.12076822296949996,0.353794818631328,false,false,비주도주,1.5–2.0×,지수 5일 상승,지수 음봉,지수>MA20,당일 음봉,정배열,MA20·60 위,52주 고가 5–20% 아래,0.005570779860043729,0.036726921853567296,0.0441968624220932,-0.009898657752108742,-0.05162090558784982,13:05,12:00–14:00
033640,20260820,hogaplay,10239,13969,6792,10,true,7901,1.5075088339222615,네패스,KOSDAQ,false,true,18690.0,20200.0,18660.0,19110.0,233885,0.08210645526613813,0.02247191011235955,0.04426229508196711,0.04141689373296997,0.07783417935702208,2812805003.5,1.3953740889439492,41150.0,19950.0,-0.046572475143903724,0.10151753008895859,0.2611198325484039,,,-0.042564372044140875,0.10614818707304252,0.2664214398318445,,,-0.004186289900575568,,,,18352.0,16634.5,24435.833333333332,24257.916666666668,,,,,,false,0.46439854191980556,true,true,false,false,false,,843.99,850.77,834.69,840.89,0.019928195424884,-0.003673029301295066,-0.020980079402964202,0.11955957341996282,true,false,-0.04631997050743841,-0.01633983041777165,-0.003853060447858825,-0.04661727455434117,,,false,유니버스 밖,1.5–2.0×,지수 5일 하락,지수 양봉,지수>MA20,당일 양봉,비정배열,MA20 위·MA60 아래,52주 고가 20%+ 아래,-0.0002525046364653116,0.11785736050673024,0.2649728929962627,,,,
034020,20251208,hogaplay,983717,103709,273293,10,true,69462,3.5994957792552316,두산에너빌리티,KOSPI,false,true,78100.0,78100.0,76300.0,76800.0,5826257,-0.04477611940298509,-0.016645326504481434,0.025367156208277786,-0.035175879396984966,0.4065934065934067,316404150625.0,1.4470384142072537,97400.0,83900.0,-0.0013020833333333703,0.006510416666666741,0.00390625,0.015625,0.08984375,0.0,0.007822685788787531,0.0052151238591917615,0.016949152542372836,0.09126466753585394,-0.0013020833333333703,80400.0,72600.0,74500.0,77960.0,76995.0,74645.0,69103.33333333333,0.046875,-0.0546875,false,false,false,false,0.7885010266940452,false,false,true,true,true,0.543859649122807,4109.25,4154.85,4081.26,4154.85,0.013365690662308971,0.01109691549552847,0.059810681134689014,0.020035647297974135,true,true,-0.002719713106369759,-0.01064539032696743,-0.015466262319939417,-0.011774191607398565,0.09567613752602377,false,true,비주도주,≥3.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 음봉,정배열,MA20 아래,52주 고가 20%+ 아래,0.0014176297730363885,0.01715580699363417,0.019372512319939417,0.027399191607398565,-0.0058323875260237745,,
034020,20260602,hogaplay,337182,70382,157684,10,true,2777,2.1383399710814035,두산에너빌리티,KOSPI,false,true,108800.0,109300.0,99700.0,100000.0,4963793,-0.06454630495790459,-0.08088235294117647,-0.11190053285968027,-0.21321793863099925,0.33333333333333326,495938327765.0,1.1841546110473755,139200.0,139200.0,-0.008000000000000007,-0.14200000000000002,-0.08899999999999997,0.03200000000000003,-0.11499999999999999,-0.008000000000000007,-0.14200000000000002,-0.08899999999999997,0.03200000000000003,-0.11499999999999999,0.0,106200.0,85300.0,85800.0,105380.0,115030.0,108993.33333333333,98281.66666666667,0.062000000000000055,-0.14700000000000002,false,false,false,false,0.7183908045977011,false,false,false,true,false,0.5592011412268189,8883.19,8933.62,8503.12,8801.49,0.0014917425054448152,-0.009197146520563077,0.09369109202722337,0.33378745148790623,true,true,-0.018415063813058907,-0.14964284456381816,-0.12164644849906092,0.007129474668493563,-0.056590418213279814,false,true,비주도주,2.0–3.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,0.0104150638130589,0.007642844563818141,0.032646448499060954,0.024870525331506466,-0.05840958178672018,15:17,14:00–15:30
034220,20260213,hogaplay,312217,37298,147744,10,true,24897,2.113229640459173,LG디스플레이,KOSPI,false,true,11890.0,11890.0,11510.0,11600.0,3328320,-0.026028547439126748,-0.024390243902439025,0.03571428571428581,-0.07348242811501593,0.0025929127052721768,34542641483.5,1.1159555249315716,15620.0,13000.0,0.05862068965517242,0.20344827586206904,0.2775862068965518,0.002586206896551646,0.010344827586206806,0.04867634500426976,0.19214346712211783,0.2655849701110162,-0.006831767719897575,0.000853970964987294,0.00948275862068959,16050.0,10850.0,11000.0,11712.0,11891.0,12161.5,12720.333333333334,0.3836206896551724,-0.06465517241379315,false,false,true,false,0.7426376440460948,false,false,false,false,false,0.13342696629213482,5513.71,5583.74,5480.92,5507.01,-0.0027633563733754363,-0.0012151527737221976,0.08211014041665199,0.13763804707544725,true,true,0.0309133268325279,0.06157243222728859,0.10474831169727294,0.01396220453567354,0.04652433897886521,false,false,비주도주,2.0–3.0×,지수 5일 상승,지수 음봉,지수>MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,0.02770736282264452,0.14187584363478045,0.17283789519927883,-0.011375997639121893,-0.0361795113926584,,
